,Date,Open,Close,High,Low,Volume
475,2020-08-03,432.8,435.75,446.55,431.57,77037847
476,2020-08-04,436.53,438.66,443.16,433.55,43198092
477,2020-08-05,437.51,440.25,441.57,435.59,30497988
478,2020-08-06,441.62,455.61,457.65,439.19,50607225
479,2020-08-07,452.82,444.45,454.7,441.17,49511403
480,2020-08-10,450.4,450.91,455.1,440.0,53100856
481,2020-08-11,447.88,437.5,449.93,436.43,46975594
482,2020-08-12,441.99,452.04,453.1,441.19,41486205
483,2020-08-13,457.72,460.04,464.17,455.71,52520516
484,2020-08-14,459.32,459.63,460.0,452.18,41391302
485,2020-08-17,464.25,458.43,464.35,455.85,29890361
486,2020-08-18,457.41,462.25,464.0,456.03,26408385
487,2020-08-19,463.93,462.83,468.65,462.44,36384502
488,2020-08-20,463.0,473.1,473.57,462.93,31726797
489,2020-08-21,477.05,497.48,499.47,477.0,84513660
490,2020-08-24,514.79,503.43,515.14,495.75,86484442
491,2020-08-25,498.79,499.3,500.72,492.21,52873947
492,2020-08-26,504.72,506.09,507.97,500.33,40755567
493,2020-08-27,508.57,500.04,509.94,495.33,38888096
494,2020-08-28,504.05,499.23,505.77,498.31,46907479
495,2020-08-31,127.58,129.04,131.0,126.0,225702688
496,2020-09-01,132.76,134.18,134.8,130.53,152470142
497,2020-09-02,137.59,131.4,137.98,127.0,200118991
498,2020-09-03,126.91,120.88,128.84,120.5,257599640
499,2020-09-04,120.07,120.96,123.7,110.89,332607163
500,2020-09-08,113.95,112.82,118.99,112.68,231366563
501,2020-09-09,117.26,117.32,119.14,115.26,176940455
502,2020-09-10,120.36,113.49,120.5,112.5,182274391
503,2020-09-11,114.57,112.0,115.23,110.0,180860325
